    0.6665886, -0.0046187, -0.0015756, 0.0041294, -0.0032712, 0.006524745
    0.0037705, 0.6672582, -0.000166, 0.0024059, 0.0050459, 0.0210891
    0.0019082, 0.00025399, 0.17066389, 0.00464854, -0.002901, 0.0007858
    -0.0000982, -0.0002743, 0.0017901, 1.6812502, 0.0088751, 0.0049002
    0.000174, -0.0000512, -0.0000321, 0.0027467, 1.6720184, -0.0116545
    0.0001339, -0.0003784, -0.0006537, 0.0043616, 0.0106109, 3.3295976
